"Game","# Owned","# Unique","# Cards","Badge Lvl","Set Price","Price Diff","Card Avg","Booster Avg","Booster %","Emote Avg","BG Avg","Avg Qty","Discount","Added","AppId"
"Dragonia","0","0","5","0","0.95","0.95","0.19","0.14","26.3","0.07","0.14","158","0.50","2017-05-29","635730"
"Serious Sam's Bogus Detour","0","0","5","0","0.59","0.59","0.12","0.09","25.0","0.89","0.86","35","0.31","2017-05-29","272620"
"The Adventurer and His Backpack","0","0","6","0","1.44","1.44","0.24","N/A","0.0","1.39","0.89","26","0.63","2017-05-29","635410"
"Cublast HD","0","0","6","0","0.38","0.38","0.06","0.04","33.3","1.06","0.06","72","0.16","2017-05-29","580590"
"Tequila Zombies 3","0","0","5","0","0.34","0.34","0.07","0.05","28.6","0.12","0.10","62","0.18","2017-05-29","599880"
"Get CARNAGE!!!","0","0","5","0","0.30","0.30","0.06","0.03","50.0","0.03","0.03","339","0.16","2017-05-29","605220"
"Medusa's Labyrinth VR","0","0","5","0","13.63","13.63","2.73","N/A","0.0","0.46","0.00","6","7.12","2017-05-28","624560"
"Three Kingdoms: The Last Warlord","0","0","8","0","1.21","1.21","0.15","0.52","-246.7","1.25","0.19","49","0.52","2017-05-27","577230"
"Sapper's bad dream","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","92","0.13","2017-05-27","497590"
"Psycho on the loose","0","0","10","0","0.40","0.40","0.04","0.03","25.0","0.03","0.03","417","0.17","2017-05-27","568860"
"The Rabbit Hole","0","0","5","0","0.79","0.79","0.16","N/A","0.0","0.24","1.53","19","0.42","2017-05-26","529630"
"Kick Speed : Global Operations ( KS : GO )","0","0","9","0","0.49","0.49","0.05","0.03","40.0","0.03","0.03","126","0.22","2017-05-26","628340"
"Star Trek: Bridge Crew","0","0","7","0","0.87","0.87","0.12","0.26","-116.7","0.34","2.11","147","0.42","2017-05-26","527100"
"Survivalist","0","0","7","0","0.36","0.36","0.05","0.04","20.0","0.05","0.04","202","0.17","2017-05-26","340050"
"Emily is Away Too","0","0","5","0","0.48","0.48","0.10","0.07","30.0","0.11","0.04","164","0.26","2017-05-26","523780"
"Green Cat","0","0","5","0","0.30","0.30","0.06","0.03","50.0","0.03","0.03","319","0.16","2017-05-26","599100"
"Friday the 13th: The Game","0","0","15","0","0.90","0.90","0.06","0.06","0.0","0.07","0.08","347","0.42","2017-05-26","438740"
"ikenie","0","0","6","0","1.87","1.87","0.31","0.40","-29.0","95.42","13.33","24","0.81","2017-05-26","511120"
"RiME","0","0","8","0","0.57","0.57","0.07","0.11","-57.1","0.11","0.08","93","0.24","2017-05-26","493200"
"Starving","0","0","5","0","0.32","0.32","0.06","0.04","33.3","0.03","0.03","72","0.16","2017-05-26","588090"
"Bravery: Rise of The Last Hero","0","0","6","0","0.54","0.54","0.09","0.05","44.4","1.44","0.04","43","0.23","2017-05-26","613970"
"One Sole Purpose","0","0","15","0","4.21","4.21","0.28","N/A","0.0","0.00","0.00","8","1.70","2017-05-25","548350"
"Redemption: Eternal Quest","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","171","0.13","2017-05-25","390880"
"Doodle Devil","0","0","6","0","0.33","0.33","0.06","0.03","50.0","0.06","0.18","114","0.16","2017-05-25","608760"
"EVERSPACE™","0","0","7","0","0.42","0.42","0.06","0.07","-16.7","0.07","0.17","258","0.21","2017-05-25","396750"
"P-Walker's Simulation","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.04","0.03","91","0.13","2017-05-25","622920"
"SUPERHOT VR","0","0","5","0","0.43","0.43","0.09","0.08","11.1","0.07","0.08","168","0.23","2017-05-25","617830"
"SmuggleCraft","0","0","6","0","0.86","0.86","0.14","N/A","0.0","0.65","1.27","16","0.37","2017-05-25","592020"
"Timen runner","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","122","0.13","2017-05-25","623550"
"NEKOPARA Vol. 3","0","0","8","0","1.23","1.23","0.15","0.16","-6.7","0.10","1.23","417","0.52","2017-05-25","602520"
"Puzzle Showdown 4K","0","0","15","0","2.38","2.38","0.16","0.39","-143.8","4.21","13.21","13","1.11","2017-05-25","631220"
"The Search","0","0","5","0","1.11","1.11","0.22","0.28","-27.3","0.42","0.31","15","0.57","2017-05-25","566190"
"Black Desert Online","0","0","14","0","0.67","0.67","0.05","0.03","40.0","0.08","0.14","1793","0.30","2017-05-24","582660"
"One Hit KO","0","0","5","0","0.89","0.89","0.18","N/A","0.0","0.00","0.00","4","0.31","2017-05-24","605490"
"Myrne: The Quest","0","0","5","0","0.42","0.42","0.08","N/A","0.0","0.92","2.15","37","0.21","2017-05-24","589470"
"Tanks vs Aliens","0","0","7","0","0.29","0.29","0.04","0.02","50.0","0.04","0.03","231","0.14","2017-05-24","634200"
"Global Soccer Manager 2017","0","0","8","0","3.66","3.66","0.46","N/A","0.0","0.00","0.00","7","1.60","2017-05-24","625700"
"No Clue VR","0","0","5","0","0.67","0.67","0.13","N/A","0.0","5.87","0.52","10","0.34","2017-05-24","625320"
"Kalaban","0","0","5","0","0.39","0.39","0.08","0.06","25.0","0.80","0.22","37","0.21","2017-05-24","571520"
"Inner Voices","0","0","6","0","0.62","0.62","0.10","0.22","-120.0","1.93","0.17","28","0.26","2017-05-24","559130"
"Mirage: Arcane Warfare","0","0","6","0","0.27","0.27","0.05","0.03","40.0","0.05","0.05","2496","0.13","2017-05-24","368420"
"Adventuring gentleman","0","0","7","0","0.40","0.40","0.06","0.04","33.3","0.13","0.45","138","0.21","2017-05-23","564280"
"Killers and Thieves","0","0","8","0","0.91","0.91","0.11","0.17","-54.5","12.18","7.53","28","0.38","2017-05-23","382330"
"Steel Division: Normandy 44","0","0","8","0","0.59","0.59","0.07","0.06","14.3","0.06","0.60","181","0.24","2017-05-23","572410"
"Porno Studio Tycoon","0","0","5","0","0.84","0.84","0.17","0.55","-223.5","1.21","0.85","52","0.44","2017-05-23","535490"
"Roadclub: League Racing","0","0","5","0","1.83","1.83","0.37","0.23","37.8","45.03","0.88","8","0.97","2017-05-23","437730"
"Walkerman","0","0","9","0","1.33","1.33","0.15","N/A","0.0","2.36","1.30","16","0.65","2017-05-23","387100"
"Caveblazers","0","0","11","0","0.40","0.40","0.04","0.03","25.0","0.07","0.04","367","0.21","2017-05-23","452060"
"Masked Shooters","0","0","6","0","0.85","0.85","0.14","0.16","-14.3","0.10","0.05","19","0.37","2017-05-21","603130"
"Fat Mask","0","0","5","0","1.17","1.17","0.23","N/A","0.0","0.69","0.52","11","0.60","2017-05-21","516790"
"Cyberhunt","0","0","8","0","0.41","0.41","0.05","0.02","60.0","0.03","0.03","201","0.17","2017-05-20","636150"
"sphereFACE","0","0","15","0","1.28","1.28","0.09","0.06","33.3","4.74","1.67","8","0.63","2017-05-20","485680"
"Endless Space 2","0","0","9","0","0.68","0.68","0.08","0.08","0.0","0.07","0.07","424","0.35","2017-05-19","392110"
"Fantasy Fairways","0","0","5","0","3.87","3.87","0.77","N/A","0.0","0.00","0.00","2","1.34","2017-05-19","552690"
"A Hole New World","0","0","7","0","1.00","1.00","0.14","0.36","-157.1","0.70","0.78","17","0.49","2017-05-19","434160"
"Andarilho","0","0","15","0","0.61","0.61","0.04","0.02","50.0","0.03","0.03","95","0.28","2017-05-19","450860"
"Runic Rampage","0","0","5","0","1.50","1.50","0.30","N/A","0.0","7.41","13.38","34","0.78","2017-05-19","615010"
"Monstrum","0","0","7","0","0.55","0.55","0.08","0.05","37.5","0.10","0.18","88","0.28","2017-05-19","296710"
"Journey of Johann","0","0","5","0","1.39","1.39","0.28","N/A","0.0","0.00","0.00","3","0.49","2017-05-19","625630"
"Dangerous Bullets","0","0","8","0","0.37","0.37","0.05","0.02","60.0","0.05","0.03","279","0.17","2017-05-19","575770"
"Detached","0","0","8","0","1.11","1.11","0.14","0.37","-164.3","1.23","4.12","21","0.49","2017-05-19","436230"
"Rock, Ken, Bo","0","0","5","0","6.66","6.66","1.33","N/A","0.0","0.00","0.00","3","3.47","2017-05-19","619480"
"Lines","0","0","6","0","0.40","0.40","0.07","0.05","28.6","0.21","0.39","38","0.18","2017-05-19","458540"
"Stellar Monarch","0","0","6","0","4.04","4.04","0.67","N/A","0.0","10.81","2.78","18","1.75","2017-05-19","446000"
"Willy-Nilly Knight","0","0","6","0","0.62","0.62","0.10","N/A","0.0","0.19","0.09","30","0.26","2017-05-18","610500"
"Brute","0","0","5","0","0.39","0.39","0.08","0.04","50.0","0.07","0.05","43","0.21","2017-05-18","451630"
"Mages of Mystralia","0","0","5","0","0.97","0.97","0.19","0.13","31.6","1.80","1.96","36","0.50","2017-05-18","529660"
"Ghost Files: The Face of Guilt","0","0","5","0","0.45","0.45","0.09","0.10","-11.1","0.06","0.06","33","0.23","2017-05-18","599560"
"Flight Sim World","0","0","7","0","1.30","1.30","0.19","0.18","5.3","0.14","1.62","69","0.66","2017-05-18","389280"
"Ski Sniper","0","0","5","0","0.60","0.60","0.12","0.07","41.7","0.06","0.29","30","0.31","2017-05-18","635310"
"The Filmmaker - A Text Adventure","0","0","8","0","1.99","1.99","0.25","N/A","0.0","0.15","0.30","13","0.87","2017-05-18","597120"
"Interplay Solitaire","0","0","5","0","3.02","3.02","0.60","N/A","0.0","12.66","76.25","3","1.04","2017-05-18","630690"
"Livelock","0","0","8","0","0.43","0.43","0.05","0.03","40.0","0.10","0.10","101","0.17","2017-05-18","251230"
"TO THE TOP","0","0","6","0","0.52","0.52","0.09","0.30","-233.3","2.64","0.58","38","0.23","2017-05-18","509250"
"Day of Infamy","0","0","9","0","0.53","0.53","0.06","0.05","16.7","0.07","0.06","558","0.26","2017-05-18","447820"
"EMPORIUM","0","0","5","0","0.54","0.54","0.11","0.14","-27.3","1.13","0.09","17","0.29","2017-05-18","635670"
"Weed Shop 2","0","0","6","0","1.36","1.36","0.23","0.26","-13.0","1.16","1.20","51","0.60","2017-05-18","617700"
"克莉丝的炎之信仰 Cryste: the Faith of Fire Vol.1","0","0","7","0","1.39","1.39","0.20","0.18","10.0","0.12","2.38","40","0.70","2017-05-17","616740"
"Santa's Special Delivery","0","0","7","0","0.41","0.41","0.06","0.10","-66.7","1.37","0.04","60","0.21","2017-05-17","564420"
"Children of the Galaxy","0","0","9","0","2.10","2.10","0.23","2.18","-847.8","0.00","0.00","4","0.80","2017-05-17","563390"
"Cooking Witch","0","0","6","0","0.31","0.31","0.05","0.03","40.0","0.03","0.04","97","0.13","2017-05-17","514580"
"Bokida - Heartfelt Reunion","0","0","5","0","0.76","0.76","0.15","0.39","-160.0","0.85","0.43","21","0.39","2017-05-17","612740"
"Galactic Missile Defense","0","0","9","0","0.50","0.50","0.06","0.03","50.0","1.33","0.16","33","0.26","2017-05-17","388550"
"Concurrency","0","0","5","0","0.43","0.43","0.09","0.05","44.4","0.05","0.04","35","0.23","2017-05-16","636310"
"Sorgina: A Tale of Witches","0","0","6","0","0.48","0.48","0.08","0.07","12.5","1.13","0.11","30","0.21","2017-05-16","627420"
"SKIPCHASER","0","0","5","0","1.21","1.21","0.24","0.70","-191.7","0.74","2.72","9","0.63","2017-05-16","508410"
"Empathy: Path of Whispers","0","0","5","0","1.49","1.49","0.30","N/A","0.0","0.37","2.72","13","0.78","2017-05-16","291690"
"Break_In","0","0","5","0","17.29","17.29","3.46","N/A","0.0","4.94","6.72","9","9.03","2017-05-16","357320"
"Rokh","0","0","15","0","1.13","1.13","0.08","N/A","0.0","0.70","0.34","38","0.56","2017-05-16","462440"
"Elven Legend 2: The Bewitched Tree","0","0","8","0","2.24","2.24","0.28","N/A","0.0","2.34","1.54","10","0.97","2017-05-16","593540"
"EastwoodVR","0","0","12","0","0.49","0.49","0.04","0.02","50.0","0.03","0.03","232","0.21","2017-05-16","612250"
"Faeria","0","0","8","0","1.08","1.08","0.14","0.18","-28.6","0.39","0.62","58","0.49","2017-05-16","397060"
"Rebound","0","0","5","0","0.42","0.42","0.08","0.05","37.5","0.15","0.04","43","0.21","2017-05-15","517190"
"Escape: VR","0","0","5","0","0.33","0.33","0.07","0.03","57.1","0.09","0.15","39","0.18","2017-05-15","607440"
"The Surge","0","0","5","0","0.30","0.30","0.06","0.06","0.0","0.08","0.07","272","0.16","2017-05-15","378540"
"GRIDD: Retroenhanced","0","0","9","0","1.06","1.06","0.12","N/A","0.0","4.33","3.83","18","0.52","2017-05-15","553950"
"Employee Recycling Center","0","0","5","0","0.30","0.30","0.06","0.03","50.0","0.03","0.03","468","0.16","2017-05-15","629030"
"Tomato Jones 2","0","0","5","0","0.50","0.50","0.10","0.06","40.0","0.08","0.13","23","0.26","2017-05-14","625940"
"Lakeview Cabin Collection","0","0","5","0","0.39","0.39","0.08","0.04","50.0","0.03","0.03","628","0.21","2017-05-14","361990"
"Dynasty Feud","0","0","8","0","0.44","0.44","0.06","N/A","0.0","5.07","38.51","26","0.21","2017-05-14","493180"
"Castle Explorer","0","0","5","0","1.45","1.45","0.29","N/A","0.0","0.00","0.00","8","0.76","2017-05-14","531780"
"Regalia: Of Men and Monarchs","0","0","8","0","0.74","0.74","0.09","0.08","11.1","0.10","0.18","39","0.31","2017-05-14","464150"
"Stickmageddon","0","0","5","0","0.28","0.28","0.06","0.03","50.0","0.03","0.03","81","0.16","2017-05-14","581710"
"Planet RIX-13","0","0","5","0","0.39","0.39","0.08","0.05","37.5","0.06","0.08","37","0.21","2017-05-13","599840"
"Nongünz","0","0","5","0","0.30","0.30","0.06","0.04","33.3","0.03","0.04","116","0.16","2017-05-13","633130"
"Unfortunate Spacemen","0","0","7","0","0.88","0.88","0.13","0.08","38.5","1.10","1.37","18","0.45","2017-05-13","408900"
"klocki","0","0","5","0","0.42","0.42","0.08","0.05","37.5","0.06","0.03","128","0.21","2017-05-13","499440"
"SPLIT BULLET","0","0","10","0","2.07","2.07","0.21","0.48","-128.6","0.69","7.17","24","0.91","2017-05-12","449450"
"Charlie Murder","0","0","5","0","1.15","1.15","0.23","0.26","-13.0","9.20","0.29","26","0.60","2017-05-12","405290"
"Learn to Fly 3","0","0","8","0","2.63","2.63","0.33","0.17","48.5","29.83","2.71","14","1.15","2017-05-12","589870"
"Far Space VR","0","0","12","0","0.48","0.48","0.04","0.02","50.0","0.04","0.04","159","0.21","2017-05-12","594730"
"Lamp Head","0","0","5","0","0.30","0.30","0.06","0.03","50.0","0.03","0.03","244","0.16","2017-05-12","603030"
"The Dishwasher: Vampire Smile","0","0","5","0","0.59","0.59","0.12","0.08","33.3","1.03","0.46","53","0.31","2017-05-12","268990"
"Battlezone","0","0","6","0","1.46","1.46","0.24","0.63","-162.5","16.31","14.66","28","0.63","2017-05-12","312650"
"Eventide Night","0","0","8","0","0.32","0.32","0.04","0.03","25.0","0.03","0.03","268","0.14","2017-05-12","616030"
"STEAM HAMMER","0","0","8","0","1.07","1.07","0.13","0.25","-92.3","5.75","1.86","35","0.45","2017-05-12","530560"
"Pic Guesser","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.04","0.03","198","0.13","2017-05-12","625950"
"The Fan","0","0","9","0","0.57","0.57","0.06","0.12","-100.0","1.80","1.29","34","0.26","2017-05-12","572330"
"Oafmatch","0","0","6","0","0.61","0.61","0.10","N/A","0.0","0.74","1.73","18","0.26","2017-05-12","554220"
"Scribbled Arena","0","0","5","0","0.90","0.90","0.18","N/A","0.0","3.52","0.92","10","0.47","2017-05-12","395940"
"Tomboys Need Love Too!","0","0","5","0","1.62","1.62","0.32","0.31","3.1","5.52","1.70","22","0.83","2017-05-12","628920"
"Seed Of The Arcane , Episode 1","0","0","6","0","1.66","1.66","0.28","0.43","-53.6","0.50","0.65","23","0.73","2017-05-11","601020"
"Birthdays the Beginning","0","0","6","0","0.48","0.48","0.08","0.33","-312.5","1.10","1.82","55","0.21","2017-05-11","525700"
"Mystic Journey: Tri Peaks Solitaire","0","0","5","0","1.74","1.74","0.35","0.43","-22.9","1.65","2.66","17","0.91","2017-05-11","615340"
"HellGunner","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","294","0.13","2017-05-11","618120"
"Defence to death","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.04","0.03","334","0.13","2017-05-11","603150"
"World to the West","0","0","14","0","0.52","0.52","0.04","0.03","25.0","0.06","0.03","235","0.24","2017-05-11","530020"
"Blastercell","0","0","6","0","0.29","0.29","0.05","0.04","20.0","0.03","0.03","345","0.13","2017-05-11","608540"
"A Butterfly in the District of Dreams","0","0","5","0","1.24","1.24","0.25","N/A","0.0","2.52","1.75","14","0.65","2017-05-11","617430"
"The Grand Ball","0","0","9","0","0.45","0.45","0.05","0.05","0.0","0.65","0.29","39","0.22","2017-05-11","632290"
"Stay! Stay! Democratic People's Republic of Korea!","0","0","6","0","1.16","1.16","0.19","0.24","-26.3","1.05","1.07","43","0.50","2017-05-11","512060"
"Aegis","0","0","5","0","0.38","0.38","0.08","0.06","25.0","0.05","0.05","51","0.21","2017-05-10","530520"
"Pixel Shinobi: Nine demons of Mamoru","0","0","5","0","0.29","0.29","0.06","0.04","33.3","0.07","0.04","248","0.16","2017-05-10","622870"
"A Rose in the Twilight","0","0","7","0","1.65","1.65","0.24","0.24","0.0","0.48","1.18","32","0.83","2017-05-10","548840"
"Dark Parables: Requiem for the Forgotten Shadow Collector's Edition","0","0","6","0","1.73","1.73","0.29","N/A","0.0","2.07","3.36","14","0.76","2017-05-10","601420"
"Dolphin Up","0","0","6","0","2.07","2.07","0.35","0.24","31.4","3.92","1.46","17","0.91","2017-05-10","534680"
"Royal Offense","0","0","8","0","0.32","0.32","0.04","0.02","50.0","0.08","0.06","337","0.14","2017-05-10","615090"
"Run Away","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","346","0.13","2017-05-10","629280"
"Gakuen Club","0","0","6","0","1.71","1.71","0.28","N/A","0.0","1.77","3.97","14","0.73","2017-05-10","505080"
"Sonder. Episode ONE","0","0","5","0","2.89","2.89","0.58","0.39","32.8","0.00","0.00","4","1.51","2017-05-09","397850"
"POBEDA","0","0","5","0","0.33","0.33","0.07","0.05","28.6","0.06","0.11","143","0.18","2017-05-09","623580"
"Warfare Online","0","0","11","0","2.12","2.12","0.19","0.24","-26.3","6.43","3.72","14","0.99","2017-05-09","468250"
"Westboro","0","0","5","0","0.62","0.62","0.12","0.26","-116.7","1.00","0.34","14","0.31","2017-05-09","416060"
"Five Elements","0","0","6","0","0.50","0.50","0.08","0.07","12.5","0.23","1.19","51","0.21","2017-05-09","575670"
"Cat or Bread?","0","0","6","0","0.41","0.41","0.07","0.06","14.3","0.12","0.06","108","0.18","2017-05-09","574820"
"1914: Prelude to Chaos","0","0","10","0","0.40","0.40","0.04","0.03","25.0","0.03","0.03","859","0.17","2017-05-09","627950"
"Hoggy 2","0","0","14","0","2.56","2.56","0.18","N/A","0.0","18.76","2.62","16","1.10","2017-05-09","617270"
"Rakuen","0","0","6","0","0.38","0.38","0.06","0.10","-66.7","0.13","0.05","175","0.16","2017-05-09","559210"
"A SECOND BEFORE US","0","0","5","0","0.27","0.27","0.05","0.05","0.0","0.03","0.04","92","0.13","2017-05-08","625370"
"Opaline","0","0","5","0","0.49","0.49","0.10","0.17","-70.0","0.30","0.06","16","0.26","2017-05-08","370660"
"Animation Throwdown: The Quest for Cards","0","0","10","0","1.34","1.34","0.13","0.15","-15.4","0.51","6.22","54","0.57","2017-05-08","591960"
"Lost Lands: The Wanderer","0","0","6","0","1.21","1.21","0.20","N/A","0.0","2.77","0.28","16","0.52","2017-05-08","626640"
"Darkness Ahead","0","0","6","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","136","0.13","2017-05-08","547710"
"Metin2","0","0","8","0","1.49","1.49","0.19","0.17","10.5","0.35","0.37","37","0.66","2017-05-08","550900"
"planetarian HD","0","0","5","0","1.14","1.14","0.23","0.27","-17.4","0.95","1.18","54","0.60","2017-05-08","623080"
"OVIVO","0","0","5","0","0.76","0.76","0.15","0.21","-40.0","0.19","0.53","39","0.39","2017-05-07","597700"
"Nightmare Boy","0","0","8","0","0.49","0.49","0.06","0.04","33.3","1.89","0.95","28","0.21","2017-05-07","597860"
"Brick Rigs","0","0","5","0","0.38","0.38","0.08","0.10","-25.0","0.07","0.07","175","0.21","2017-05-07","552100"
"Shoot Shoot Mega Pack","0","0","7","0","2.14","2.14","0.31","N/A","0.0","0.00","0.00","5","1.08","2017-05-06","467470"
"Chronicle of Innsmouth","0","0","6","0","0.34","0.34","0.06","0.05","16.7","0.12","0.13","44","0.16","2017-05-06","420180"
